,index,year,month,week_day,regional_name,categories,problem_type_1,count
21546,21546,2016,8,2-Monday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
21547,21547,2016,8,2-Monday,PORTÃO,CriminalBehaviour,Robbery,4
21548,21548,2016,8,2-Monday,PORTÃO,CriminalBehaviour,Theft,1
21549,21549,2016,8,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Gunshot,1
21550,21550,2016,8,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Robbery,3
21551,21551,2016,8,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
21552,21552,2016,8,2-Monday,TATUQUARA,CriminalBehaviour,Environmental crime,1
21553,21553,2016,8,2-Monday,TATUQUARA,CriminalBehaviour,Illitcit Substance,2
21554,21554,2016,8,2-Monday,TATUQUARA,CriminalBehaviour,Obscene/libelous acts,1
21555,21555,2016,8,2-Monday,TATUQUARA,CriminalBehaviour,Robbery,1
21556,21556,2016,8,2-Monday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21557,21557,2016,8,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
21558,21558,2016,8,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Robbery,10
21559,21559,2016,8,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Theft,1
21560,21560,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Break-in,1
21561,21561,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Environmental crime,1
21562,21562,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Gunshot,1
21563,21563,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
21564,21564,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
21565,21565,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Robbery,2
21566,21566,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Theft,2
21567,21567,2016,8,3-Tuesday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21568,21568,2016,8,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
21569,21569,2016,8,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
21570,21570,2016,8,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
21571,21571,2016,8,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Robbery,5
21572,21572,2016,8,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21573,21573,2016,8,3-Tuesday,CAJURU,CriminalBehaviour,Agression,1
21574,21574,2016,8,3-Tuesday,CAJURU,CriminalBehaviour,Break-in,1
21575,21575,2016,8,3-Tuesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
21576,21576,2016,8,3-Tuesday,CAJURU,CriminalBehaviour,Robbery,3
21577,21577,2016,8,3-Tuesday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21578,21578,2016,8,3-Tuesday,CIC,CriminalBehaviour,Agression,1
21579,21579,2016,8,3-Tuesday,CIC,CriminalBehaviour,Break-in,2
21580,21580,2016,8,3-Tuesday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
21581,21581,2016,8,3-Tuesday,CIC,CriminalBehaviour,Robbery,5
21582,21582,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Agression,2
21583,21583,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Break-in,1
21584,21584,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Crime against individual liberty,1
21585,21585,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Gang-sacking/pillaging,1
21586,21586,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Illitcit Substance,6
21587,21587,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Maltreatment,1
21588,21588,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
21589,21589,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Robbery,8
21590,21590,2016,8,3-Tuesday,MATRIZ,CriminalBehaviour,Theft,2
21591,21591,2016,8,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Agression,1
21592,21592,2016,8,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Break-in,1
21593,21593,2016,8,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,2
21594,21594,2016,8,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Robbery,2
21595,21595,2016,8,3-Tuesday,PORTÃO,CriminalBehaviour,Break-in,1
21596,21596,2016,8,3-Tuesday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
21597,21597,2016,8,3-Tuesday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
21598,21598,2016,8,3-Tuesday,PORTÃO,CriminalBehaviour,Theft,2
21599,21599,2016,8,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
21600,21600,2016,8,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Gunshot,1
21601,21601,2016,8,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
21602,21602,2016,8,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,3
21603,21603,2016,8,3-Tuesday,TATUQUARA,CriminalBehaviour,Robbery,1
21604,21604,2016,8,3-Tuesday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21605,21605,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
21606,21606,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Gunshot,1
21607,21607,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
21608,21608,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
21609,21609,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Robbery,6
21610,21610,2016,8,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Theft,1
21611,21611,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Agression,1
21612,21612,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Break-in,3
21613,21613,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Gunshot,1
21614,21614,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
21615,21615,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,1
21616,21616,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Robbery,5
21617,21617,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Theft,1
21618,21618,2016,8,4-Wednesday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21619,21619,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Agression,1
21620,21620,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Environmental crime,1
21621,21621,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Illegal possession,1
21622,21622,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
21623,21623,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
21624,21624,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Theft,1
21625,21625,2016,8,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21626,21626,2016,8,4-Wednesday,CAJURU,CriminalBehaviour,Illitcit Substance,2
21627,21627,2016,8,4-Wednesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
21628,21628,2016,8,4-Wednesday,CAJURU,CriminalBehaviour,Robbery,1
21629,21629,2016,8,4-Wednesday,CAJURU,CriminalBehaviour,Theft,1
21630,21630,2016,8,4-Wednesday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
21631,21631,2016,8,4-Wednesday,CIC,CriminalBehaviour,Agression,1
21632,21632,2016,8,4-Wednesday,CIC,CriminalBehaviour,Break-in,2
21633,21633,2016,8,4-Wednesday,CIC,CriminalBehaviour,Illitcit Substance,2
21634,21634,2016,8,4-Wednesday,CIC,CriminalBehaviour,Robbery,2
21635,21635,2016,8,4-Wednesday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21636,21636,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,2
21637,21637,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Break-in,3
21638,21638,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Gambling,1
21639,21639,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,7
21640,21640,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
21641,21641,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
21642,21642,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Robbery,6
21643,21643,2016,8,4-Wednesday,MATRIZ,CriminalBehaviour,Theft,2
21644,21644,2016,8,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
21645,21645,2016,8,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Robbery,6
21646,21646,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Agression,1
21647,21647,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Break-in,1
21648,21648,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Corporal injury,1
21649,21649,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Gunshot,1
21650,21650,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Illitcit Substance,5
21651,21651,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
21652,21652,2016,8,4-Wednesday,PORTÃO,CriminalBehaviour,Robbery,2
21653,21653,2016,8,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
21654,21654,2016,8,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
21655,21655,2016,8,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
21656,21656,2016,8,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,2
21657,21657,2016,8,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21658,21658,2016,8,4-Wednesday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
21659,21659,2016,8,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Murder,1
21660,21660,2016,8,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
21661,21661,2016,8,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21662,21662,2016,8,5-Thursday,BOA VISTA,CriminalBehaviour,Gunshot,1
21663,21663,2016,8,5-Thursday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
21664,21664,2016,8,5-Thursday,BOA VISTA,CriminalBehaviour,Robbery,2
21665,21665,2016,8,5-Thursday,BOA VISTA,CriminalBehaviour,Theft,1
21666,21666,2016,8,5-Thursday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21667,21667,2016,8,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
21668,21668,2016,8,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
21669,21669,2016,8,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
21670,21670,2016,8,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,3
21671,21671,2016,8,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Robbery,4
21672,21672,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Agression,1
21673,21673,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Break-in,2
21674,21674,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Corporal injury,1
21675,21675,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Environmental crime,1
21676,21676,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Gunshot,1
21677,21677,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Illitcit Substance,2
21678,21678,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Robbery,3
21679,21679,2016,8,5-Thursday,CAJURU,CriminalBehaviour,Theft,2
21680,21680,2016,8,5-Thursday,CIC,CriminalBehaviour,Agression,1
21681,21681,2016,8,5-Thursday,CIC,CriminalBehaviour,Corporal injury,1
21682,21682,2016,8,5-Thursday,CIC,CriminalBehaviour,Illitcit Substance,1
21683,21683,2016,8,5-Thursday,CIC,CriminalBehaviour,Robbery,2
21684,21684,2016,8,5-Thursday,CIC,CriminalBehaviour,Theft,1
21685,21685,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,2
21686,21686,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Environmental crime,1
21687,21687,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Gang-sacking/pillaging,1
21688,21688,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,4
21689,21689,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,8
21690,21690,2016,8,5-Thursday,MATRIZ,CriminalBehaviour,Theft,2
21691,21691,2016,8,5-Thursday,PINHEIRINHO,CriminalBehaviour,Gunshot,1
21692,21692,2016,8,5-Thursday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
21693,21693,2016,8,5-Thursday,PINHEIRINHO,CriminalBehaviour,Robbery,1
21694,21694,2016,8,5-Thursday,PORTÃO,CriminalBehaviour,Break-in,1
21695,21695,2016,8,5-Thursday,PORTÃO,CriminalBehaviour,Corporal injury,1
21696,21696,2016,8,5-Thursday,PORTÃO,CriminalBehaviour,Illitcit Substance,3
21697,21697,2016,8,5-Thursday,PORTÃO,CriminalBehaviour,Robbery,1
21698,21698,2016,8,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,1
21699,21699,2016,8,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
21700,21700,2016,8,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
21701,21701,2016,8,5-Thursday,TATUQUARA,CriminalBehaviour,Agression,1
21702,21702,2016,8,5-Thursday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
21703,21703,2016,8,5-Thursday,TATUQUARA,CriminalBehaviour,Robbery,3
21704,21704,2016,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
21705,21705,2016,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
21706,21706,2016,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Robbery,7
21707,21707,2016,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Theft,2
21708,21708,2016,8,6-Friday,BOA VISTA,CriminalBehaviour,Gunshot,1
21709,21709,2016,8,6-Friday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
21710,21710,2016,8,6-Friday,BOA VISTA,CriminalBehaviour,Robbery,3
21711,21711,2016,8,6-Friday,BOA VISTA,CriminalBehaviour,Theft,2
21712,21712,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Agression,1
21713,21713,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Break-in,6
21714,21714,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,2
21715,21715,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
21716,21716,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,2
21717,21717,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,4
21718,21718,2016,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
21719,21719,2016,8,6-Friday,CAJURU,CriminalBehaviour,Agression,2
21720,21720,2016,8,6-Friday,CAJURU,CriminalBehaviour,Robbery,2
21721,21721,2016,8,6-Friday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21722,21722,2016,8,6-Friday,CIC,CriminalBehaviour,Gunshot,1
21723,21723,2016,8,6-Friday,CIC,CriminalBehaviour,Rape,1
21724,21724,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Agression,1
21725,21725,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Break-in,2
21726,21726,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Illegal possession,1
21727,21727,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,5
21728,21728,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
21729,21729,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
21730,21730,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Robbery,8
21731,21731,2016,8,6-Friday,MATRIZ,CriminalBehaviour,Theft,1
21732,21732,2016,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
21733,21733,2016,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,1
21734,21734,2016,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Robbery,1
21735,21735,2016,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21736,21736,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Agression,1
21737,21737,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Illitcit Substance,3
21738,21738,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
21739,21739,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
21740,21740,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Robbery,4
21741,21741,2016,8,6-Friday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21742,21742,2016,8,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
21743,21743,2016,8,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
21744,21744,2016,8,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
21745,21745,2016,8,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21746,21746,2016,8,6-Friday,TATUQUARA,CriminalBehaviour,Robbery,1
21747,21747,2016,8,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
21748,21748,2016,8,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Robbery,3
21749,21749,2016,8,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21750,21750,2016,8,7-Saturday,BOA VISTA,CriminalBehaviour,Irregular Construction,1
21751,21751,2016,8,7-Saturday,BOA VISTA,CriminalBehaviour,Robbery,3
21752,21752,2016,8,7-Saturday,BOA VISTA,CriminalBehaviour,Theft,1
21753,21753,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,6
21754,21754,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Illegal possession,1
21755,21755,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
21756,21756,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
21757,21757,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
21758,21758,2016,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Theft,1
21759,21759,2016,8,7-Saturday,CAJURU,CriminalBehaviour,Agression,1
21760,21760,2016,8,7-Saturday,CAJURU,CriminalBehaviour,Corporal injury,1
21761,21761,2016,8,7-Saturday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
21762,21762,2016,8,7-Saturday,CAJURU,CriminalBehaviour,Robbery,3
21763,21763,2016,8,7-Saturday,CIC,CriminalBehaviour,Agression,1
21764,21764,2016,8,7-Saturday,CIC,CriminalBehaviour,Break-in,1
21765,21765,2016,8,7-Saturday,CIC,CriminalBehaviour,Corporal injury,1
21766,21766,2016,8,7-Saturday,CIC,CriminalBehaviour,Robbery,1
21767,21767,2016,8,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,3
21768,21768,2016,8,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,2
21769,21769,2016,8,7-Saturday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
21770,21770,2016,8,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,6
21771,21771,2016,8,7-Saturday,MATRIZ,CriminalBehaviour,Theft,1
21772,21772,2016,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Agression,1
21773,21773,2016,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,2
21774,21774,2016,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
21775,21775,2016,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Robbery,2
21776,21776,2016,8,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,1
21777,21777,2016,8,7-Saturday,PORTÃO,CriminalBehaviour,False money,1
21778,21778,2016,8,7-Saturday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
21779,21779,2016,8,7-Saturday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,2
21780,21780,2016,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
21781,21781,2016,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
21782,21782,2016,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,2
21783,21783,2016,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
21784,21784,2016,8,7-Saturday,TATUQUARA,CriminalBehaviour,Theft,1
21785,21785,2016,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
21786,21786,2016,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
21787,21787,2016,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
21788,21788,2016,9,1-Sunday,BOA VISTA,CriminalBehaviour,Break-in,1
21789,21789,2016,9,1-Sunday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
21790,21790,2016,9,1-Sunday,BOA VISTA,CriminalBehaviour,Robbery,3
21791,21791,2016,9,1-Sunday,BOA VISTA,CriminalBehaviour,Theft,1
21792,21792,2016,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Gunshot,1
21793,21793,2016,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
21794,21794,2016,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
21795,21795,2016,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Robbery,9
21796,21796,2016,9,1-Sunday,CAJURU,CriminalBehaviour,Corporal injury,1
21797,21797,2016,9,1-Sunday,CAJURU,CriminalBehaviour,Robbery,2
21798,21798,2016,9,1-Sunday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21799,21799,2016,9,1-Sunday,CIC,CriminalBehaviour,Break-in,1
21800,21800,2016,9,1-Sunday,CIC,CriminalBehaviour,Illitcit Substance,1
21801,21801,2016,9,1-Sunday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
21802,21802,2016,9,1-Sunday,CIC,CriminalBehaviour,Robbery,1
21803,21803,2016,9,1-Sunday,CIC,CriminalBehaviour,Theft,1
21804,21804,2016,9,1-Sunday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21805,21805,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Agression,3
21806,21806,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,6
21807,21807,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Gunshot,1
21808,21808,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Illitcit Substance,1
21809,21809,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
21810,21810,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Robbery,8
21811,21811,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Theft,1
21812,21812,2016,9,1-Sunday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21813,21813,2016,9,1-Sunday,PINHEIRINHO,CriminalBehaviour,Break-in,1
21814,21814,2016,9,1-Sunday,PINHEIRINHO,CriminalBehaviour,Illegal possession,1
21815,21815,2016,9,1-Sunday,PINHEIRINHO,CriminalBehaviour,Robbery,2
21816,21816,2016,9,1-Sunday,PINHEIRINHO,CriminalBehaviour,Theft,1
21817,21817,2016,9,1-Sunday,PORTÃO,CriminalBehaviour,Break-in,1
21818,21818,2016,9,1-Sunday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
21819,21819,2016,9,1-Sunday,PORTÃO,CriminalBehaviour,Robbery,5
21820,21820,2016,9,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,1
21821,21821,2016,9,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
21822,21822,2016,9,1-Sunday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
21823,21823,2016,9,1-Sunday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
21824,21824,2016,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Agression,1
21825,21825,2016,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
21826,21826,2016,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,4
21827,21827,2016,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Obscene/libelous acts,1
21828,21828,2016,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
21829,21829,2016,9,2-Monday,BOA VISTA,CriminalBehaviour,Gunshot,1
21830,21830,2016,9,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
21831,21831,2016,9,2-Monday,BOA VISTA,CriminalBehaviour,Robbery,2
21832,21832,2016,9,2-Monday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
21833,21833,2016,9,2-Monday,BOQUEIRÃO,CriminalBehaviour,Crime against individual liberty,1
21834,21834,2016,9,2-Monday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,5
21835,21835,2016,9,2-Monday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
