,index,year,month,week_day,weekDay_rads,categories,problem_type_1,count
7150,7150,2016,9,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,30
7151,7151,2016,9,5-Thursday,6.058785831923172,CriminalBehaviour,Sexual harassment,1
7152,7152,2016,9,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,11
7153,7153,2016,9,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
7154,7154,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,5
7155,7155,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,12
7156,7156,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,3
7157,7157,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,1
7158,7158,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Fraud (monetary),1
7159,7159,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,1
7160,7160,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Illegal possession,1
7161,7161,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,15
7162,7162,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Irregular Construction,1
7163,7163,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,1
7164,7164,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,10
7165,7165,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,47
7166,7166,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual harassment,2
7167,7167,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,9
7168,7168,2016,9,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
7169,7169,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,5
7170,7170,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,17
7171,7171,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,4
7172,7172,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,10
7173,7173,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,6
7174,7174,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,33
7175,7175,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,5
7176,7176,2016,9,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
7177,7177,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,3
7178,7178,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,23
7179,7179,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,1
7180,7180,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,3
7181,7181,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,8
7182,7182,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,2
7183,7183,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,10
7184,7184,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,38
7185,7185,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,8
7186,7186,2016,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,5
7187,7187,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Agression,2
7188,7188,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,10
7189,7189,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,3
7190,7190,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Crime against individual liberty,1
7191,7191,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Fishing in Prohibited Places,1
7192,7192,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Gunshot,3
7193,7193,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,19
7194,7194,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Kidnapping and imprisonment,1
7195,7195,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,4
7196,7196,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,8
7197,7197,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Rape,1
7198,7198,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,36
7199,7199,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Sexual harassment,2
7200,7200,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Theft,8
7201,7201,2016,10,2-Monday,3.365992128846207,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,5
7202,7202,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,1
7203,7203,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,5
7204,7204,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Corporal injury,2
7205,7205,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,2
7206,7206,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,8
7207,7207,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,1
7208,7208,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,5
7209,7209,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,28
7210,7210,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,6
7211,7211,2016,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
7212,7212,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,4
7213,7213,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,9
7214,7214,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Corporal injury,2
7215,7215,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,1
7216,7216,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Illegal possession,1
7217,7217,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,12
7218,7218,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,1
7219,7219,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,6
7220,7220,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,27
7221,7221,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,6
7222,7222,2016,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
7223,7223,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,2
7224,7224,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,7
7225,7225,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Corporal injury,3
7226,7226,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,1
7227,7227,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Gang-sacking/pillaging,1
7228,7228,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Gunshot,2
7229,7229,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Illegal possession,2
7230,7230,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,8
7231,7231,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,6
7232,7232,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,27
7233,7233,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,7
7234,7234,2016,10,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
7235,7235,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,2
7236,7236,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,7
7237,7237,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,3
7238,7238,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Crime against individual liberty,1
7239,7239,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,False Identity,1
7240,7240,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,1
7241,7241,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,2
7242,7242,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Illegal possession,1
7243,7243,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,8
7244,7244,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,2
7245,7245,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,22
7246,7246,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,5
7247,7247,2016,10,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
7248,7248,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,3
7249,7249,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,21
7250,7250,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,1
7251,7251,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Fishing in Prohibited Places,2
7252,7252,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Gambling,1
7253,7253,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Gang-sacking/pillaging,2
7254,7254,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,3
7255,7255,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,7
7256,7256,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Irregular Construction,1
7257,7257,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Misuse of transport card,1
7258,7258,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,2
7259,7259,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,7
7260,7260,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,32
7261,7261,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Sexual harassment,2
7262,7262,2016,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,8
7263,7263,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,2
7264,7264,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,17
7265,7265,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Fishing in Prohibited Places,1
7266,7266,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Gang-sacking/pillaging,1
7267,7267,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,3
7268,7268,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,10
7269,7269,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,17
7270,7270,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Sexual harassment,1
7271,7271,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,1
7272,7272,2016,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
7273,7273,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Agression,4
7274,7274,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,8
7275,7275,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,1
7276,7276,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Extortion,1
7277,7277,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Fraud (monetary),1
7278,7278,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,11
7279,7279,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,2
7280,7280,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,4
7281,7281,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Rape,1
7282,7282,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,29
7283,7283,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Sexual harassment,1
7284,7284,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Theft,9
7285,7285,2016,11,2-Monday,3.365992128846207,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,9
7286,7286,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,16
7287,7287,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Environmental crime,1
7288,7288,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Gang-sacking/pillaging,1
7289,7289,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,2
7290,7290,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Illegal possession,1
7291,7291,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,12
7292,7292,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,1
7293,7293,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,6
7294,7294,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,31
7295,7295,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,5
7296,7296,2016,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
7297,7297,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,3
7298,7298,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,10
7299,7299,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Corporal injury,1
7300,7300,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Extortion,1
7301,7301,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Gunshot,1
7302,7302,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,7
7303,7303,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Misuse of transport card,1
7304,7304,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,1
7305,7305,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,5
7306,7306,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,33
7307,7307,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,6
7308,7308,2016,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,7
7309,7309,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,1
7310,7310,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,12
7311,7311,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Corporal injury,1
7312,7312,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,1
7313,7313,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Gunshot,1
7314,7314,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Illegal possession,1
7315,7315,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,17
7316,7316,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,1
7317,7317,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,1
7318,7318,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,23
7319,7319,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,9
7320,7320,2016,11,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,5
7321,7321,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,4
7322,7322,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,7
7323,7323,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,1
7324,7324,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Fraud (monetary),1
7325,7325,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,1
7326,7326,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,13
7327,7327,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,1
7328,7328,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,3
7329,7329,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,32
7330,7330,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,8
7331,7331,2016,11,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
7332,7332,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,4
7333,7333,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,17
7334,7334,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,2
7335,7335,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,2
7336,7336,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,1
7337,7337,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,8
7338,7338,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Misuse of transport card,1
7339,7339,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,2
7340,7340,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,10
7341,7341,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,30
7342,7342,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,4
7343,7343,2016,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,8
7344,7344,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
7345,7345,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,3
7346,7346,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,19
7347,7347,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,False money,1
7348,7348,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Fishing in Prohibited Places,3
7349,7349,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,3
7350,7350,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Illegal possession,1
7351,7351,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,5
7352,7352,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,2
7353,7353,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,6
7354,7354,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,12
7355,7355,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,4
7356,7356,2016,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,5
7357,7357,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Agression,2
7358,7358,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,12
7359,7359,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Fishing in Prohibited Places,1
7360,7360,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Gunshot,2
7361,7361,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,6
7362,7362,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,6
7363,7363,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Rape,1
7364,7364,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,25
7365,7365,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Sexual harassment,1
7366,7366,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Theft,8
7367,7367,2016,12,2-Monday,3.365992128846207,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
7368,7368,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,4
7369,7369,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,13
7370,7370,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Corporal injury,3
7371,7371,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Environmental crime,2
7372,7372,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,1
7373,7373,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Illegal possession,2
7374,7374,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,7
7375,7375,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,6
7376,7376,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,13
7377,7377,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,3
7378,7378,2016,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
7379,7379,2016,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,1
